id,city,state,country,lat,lon,date,text,hashtags,following,followers,total_tweets,retweet_count,favorite_count,popularity_score,reach_score,sentiment,sentiment_score
731437,Sofia,Sofia City Province,Bulgaria,42.69751,23.32415,2023-03-29 18:23:54,"today we discussed with the ambassadors of , , , , , and the priority areas for reconstruction. grateful for standing with and providing crucial military, financial ; humanitarian assistance. together we'll defeat the aggressor and rebuild ukraine.",['Ukraine'],1604,1325,68457,40,0,40,0,POSITIVE,0.9993855953216553
744704,Sofia,Sofia City Province,Bulgaria,42.69751,23.32415,2023-03-30 07:12:32,"""rebuilding ukraine is the most ambitious project of the 21st century. together with @eduardheger opened the conference """"clusters meet regions"""". told about the priority sectors for investment. many thanks to slovakia for the cooperation! """,['Ukraine'],1604,1325,68472,26,0,26,0,POSITIVE,0.9997710585594177
744720,Sofia,Sofia City Province,Bulgaria,42.69751,23.32415,2023-03-30 07:13:30,"zelenskyy: democracy must have weapons, it needs a victory this year standwithukraine",['StandWithUkraine'],1604,1325,68472,228,0,228,0,NEGATIVE,0.9963430762290955
772461,Sofia,Sofia City Province,Bulgaria,42.69751,23.32415,2023-03-31 09:12:46,croatia's experience in demining and rehabilitation of the military is important for ukraine. talked to @andrejplenkovic about defence assistance and further economic cooperation. we appreciate support to ukraine.,['Ukraine'],1604,1325,68509,17,0,17,0,POSITIVE,0.9997658133506775
779572,Sofia,Sofia City Province,Bulgaria,42.69751,23.32415,2023-03-31 14:09:32,"slovenia will support ukraine's recovery on its way to eu membership. met with prime minister robert golob @govslovenia in kyiv today. grateful for 's support for ukraine. in a joint statement, we condemned russian aggression and outlined further steps towardscooperation.",['Ukraine'],1605,1325,68543,34,0,34,0,POSITIVE,0.9984503984451294
779595,Sofia,Sofia City Province,Bulgaria,42.69751,23.32415,2023-03-31 14:10:01,"honored to be in kyiv again and to meet with @zelenskyyua. on the anniversary of bucha liberation, i reiterated our strong support and that croatia will continue to stand with ukraine for as long as it takes.","['Bucha', 'Ukraine']",1605,1325,68543,23,0,23,0,POSITIVE,0.9989345669746399
123615,Buea,Southwest,Cameroon,4.15342,9.24231,2023-03-06 06:24:56,globalization coming to an end. this is a good thing long term ukrainerussianwar btc,"['UkraineRussianWar', 'btc']",5,0,4,0,0,0,0,POSITIVE,0.8789887428283691
116082,,British Columbia,Canada,53.7266683,-127.6476205,2023-03-05 20:57:34,@rusembusa @statedept @annmarie @bbcbarbaraplett @shauntandon @shaolintom @alexnazaryan @amanda_m_macias @nytimes @tuckercarlson crimea is ukraine and occupied by russia. nobody is interested in moscow or vladivostok. russiaisaterroriststate russiaiscollapsing russiaislosing putinisawarcriminal,"['RussiaIsATerroristState', 'RussiaIsCollapsing', 'RussiaIsLosing', 'PutinIsaWarCriminal']",435,139,7615,1333,0,1333,0,NEGATIVE,0.995678722858429
233251,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-10 06:00:22,the work of the sniper group of the marines of the pacific fleet in the ugledar direction @tof_vmf ukraine ukrainewar russia ukraineinvasion,"['Ukraine', 'UkraineWar', 'Russia', 'UkraineInvasion']",145,54,9665,6,0,6,0,NEGATIVE,0.9810293316841125
233277,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-10 06:02:53,ukrainians parked in a no parking zone ukrainewar,['Ukrainewar'],145,54,9665,16,0,16,0,NEGATIVE,0.9907578229904175
252595,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-11 06:13:12,ukraine: turkic crimean tatars in the ukrainian army are training for the future takeover of the crimea from russian forces.,['Ukraine'],145,52,9830,94,0,94,0,NEGATIVE,0.634225070476532
257251,Winnipeg,Manitoba,Canada,49.8844,-97.14704,2023-03-11 12:33:38,ukraine: the ukrainian 44th artillery brigade destroyed a russian buk air defense system (presumably a 9a317 telar of the buk-m2) in zaporizhzhia oblast.,"['Ukraine', 'Zaporizhzhia']",3606,490,4300,143,0,143,0,NEGATIVE,0.9978780746459961
287193,Winnipeg,Manitoba,Canada,49.8844,-97.14704,2023-03-13 01:19:37,alexei navalny is as principled and courageous as putin is a gutless puke w/o a conscience.,"['Navalny', 'Putin']",396,394,10285,0,1,1,0,POSITIVE,0.9983841180801392
288235,Moncton,New Brunswick,Canada,46.09454,-64.7965,2023-03-13 02:45:08,adapted screenplay oscar canada,['Canada'],844,852,8193,0,0,0,8,POSITIVE,0.9972190856933594
314655,Oshawa,Ontario,Canada,43.90012,-78.84957,2023-03-14 13:02:23,thread: proof that you are a nazi if you don't standwithukraine,['StandWithUkraine'],160,34,1235,546,0,546,0,NEGATIVE,0.9928421974182129
357063,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-16 05:37:14,i haven't seen mom for such a long time is playing in the background. at this moment ukrainian soldier is surprising his mom with an unplanned visit home,['Ukrainian'],147,52,10520,205,0,205,0,POSITIVE,0.9953522682189941
374064,Winnipeg,Manitoba,Canada,49.8844,-97.14704,2023-03-16 19:25:32,. good for you poland i hope the rest of nato are paying attention,"['Poland', 'NATO']",395,393,10288,0,0,0,0,POSITIVE,0.9996734857559204
379200,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-16 23:56:00,"with russia right now in the process of stealing the american mq-9 reaper drone they downed in the black sea, would be perfect timing to supply ukraine with longer range missiles to destroy the russian ships.","['Russia', 'Ukraine']",147,52,10611,251,0,251,0,NEGATIVE,0.9727612733840942
388943,,Alberta,Canada,53.9332706,-116.5765035,2023-03-17 11:17:14,yes this is the gop thinking....marjorieisignoranttrash ukrainerussianwar ukrainewillwin,"['MarjorieIsIgnorantTrash', 'UkraineRussianWar', 'UkraineWillWin']",2271,207,193,61,0,61,0,NEGATIVE,0.9386019706726074
538968,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-21 21:11:31,"she is corrupt. she sits on the wef board, ethics ? @charlieangusndp wef2030agenda wefpuppets @thejagmeetsingh liberalcorruption liberalcorruptionmustgo ndp cdnpoli @pmocanadar @ggcanada ukraine ukrainenazis","['ethics', 'wef2030agenda', 'WEFpuppets', 'LiberalCorruption', 'LiberalCorruptionMustGo', 'NDP', 'cdnpoli', 'Ukraine', 'UkraineNazis']",712,286,25096,0,0,0,0,NEGATIVE,0.9961896538734436
539224,Okanagan,British Columbia,Canada,50.36386,-119.34997,2023-03-21 21:21:36,encouraging people are waking up! nato rageagainstthewarmachine ukraine ukrainerussiawar,"['NATO', 'rageagainstthewarmachine', 'Ukraine', 'UkraineRussiaWar️']",555,281,8700,3,0,3,0,POSITIVE,0.6785055994987488
642072,Ajax,Ontario,Canada,43.85012,-79.03288,2023-03-25 22:29:41,my ukrainerussiawar war effort support socks. go ukraine. go. freedom is not just a word. its a femand for a justice society.,['UkraineRussiaWar'],66,8,228,0,0,0,0,POSITIVE,0.8173428773880005
646516,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-26 04:26:45,canadian mps have to answer to canadian people . you guys voted against canadian interest ; worked in favour of russia china ; india,"['Canadian', 'people', 'Russia', 'China', 'India']",152,213,2328,1,0,1,61,POSITIVE,0.5267277956008911
663284,Winnipeg,Manitoba,Canada,49.8844,-97.14704,2023-03-26 20:04:17,after a couple of years russia is back into the stone age,['Russia'],660,263,15271,1,0,1,0,POSITIVE,0.9433556199073792
739670,Calgary,Alberta,Canada,51.05011,-114.08529,2023-03-30 01:01:20,this is the image that made me step up for ukraine,['ukraine'],329,71,3035,2,0,2,0,POSITIVE,0.9997804760932922
754658,Winnipeg,Manitoba,Canada,49.8844,-97.14704,2023-03-30 15:49:56,"it's the final day of sarah tossens' field research. for days, she and marius had been following the tracks of a leopard until the paw prints disappeared into the dense forest. her dream of seeing a leopard in the wild of the rainforest is almost gone.",['leopard'],163,314,64757,6,0,6,151,NEGATIVE,0.9990585446357727
763145,Okanagan,British Columbia,Canada,50.36386,-119.34997,2023-03-30 22:17:40,great video on comparing brics to nato nato ukrainerussianwar china russia,"['NATO', 'UkraineRussianWar', 'China', 'Russia']",558,282,9065,3,0,3,0,POSITIVE,0.9811615943908691
772148,Kamloops,British Columbia,Canada,50.66648,-120.3192,2023-03-31 08:55:20,"russiaislosing russiaisaterroriststate russiaiscollapsing putinisawarcriminal ukrainewillwin at the beginning of the war, id check my phone each morning to see if zelensky was still alive. now i find i check my phone each morning to see if putins still alive. anyone else?","['RussiaIsLosing', 'RussiaIsATerroristState', 'RussiaIsCollapsing', 'PutinIsaWarCriminal', 'UkraineWillWin']",36,1,26,191,0,191,0,NEGATIVE,0.996297299861908
35332,,Ouaka Prefecture,Central African Republic,6.3168216,20.7122465,2023-03-02 13:46:04,"while western media was so focused on china sending weapons to russia, biden was at the same time pledging more weapons for ukraine. in this piece, bouthaina shaaban dives into the west's hypocrisy and outright tyranny in dealing with the war.","['Western', 'China', 'Russia', 'Biden', 'Ukraine', 'West']",836,486,18889,10,0,10,0,NEGATIVE,0.938255786895752
185475,Temuco,La Araucanía,Chile,-38.73965,-72.59842,2023-03-08 11:45:54,"1/ on the international day of womensday 's rights, the armed forces of ukraine expresses its gratitude to women servicemen of the armed forces of all partner countries, including participants in bilateral and multinational educational, training, logistics and humanitarian","['WomensDay', 'Ukraine']",753,72,1001,93,0,93,0,POSITIVE,0.999480664730072
645457,Viña del Mar,Valparaíso,Chile,-33.02457,-71.55183,2023-03-26 02:30:54,earthquake (cutremur) m3.1 strikes 7 km ne of nehoiu (romania) 36 min ago. more info:,"['Earthquake', 'cutremur', 'Nehoiu', 'Romania']",956,464,119415,1,0,1,0,NEGATIVE,0.9709874391555786
484964,Shenzhen,Guangdong,China,22.55653,113.9859,2023-03-20 06:33:07,"""since arriving in moscow on friday night, i have discovered many """"interesting"""" details here. a thread. ukrainewar""","['Moscow', 'UkraineWar']",517,1915,10890,1,0,1,1398,NEGATIVE,0.5280554890632629
547116,Shenzhen,Guangdong,China,22.55653,113.9859,2023-03-22 04:28:06,is the european and american aid to ukraine really for the sake of peace? isn't it for selling weapons and sanctioning russia? russia ukraine,"['russia', 'Ukraine']",53,18,67,0,0,0,0,NEGATIVE,0.998035728931427
587896,Guangzhou,Guangdong,China,23.11667,113.25,2023-03-23 15:41:22,"we are trading company at guangzhou china, welcome contact us china",['China'],5,30,322,0,1,1,25,POSITIVE,0.9962533712387085
62800,Cali,Valle del Cauca,Colombia,3.41033,-76.58097,2023-03-03 16:52:33,@kramarenkomari3 @servicessu hope biden will send some f16 to ukraine soon slavaukraini,['SlavaUkraini'],163,8,830,1,0,1,0,NEGATIVE,0.5120577216148376
226163,Cali,Valle del Cauca,Colombia,3.41033,-76.58097,2023-03-09 20:33:34,does anybody have any tickets for the eras tour in atlanta? please taylorswift erastour atl tickets georgia tstheerastour,"['TaylorSwift', 'erastour', 'ATL', 'tickets', 'Georgia', 'TSTheErasTour']",115,8,223,0,1,1,0,NEGATIVE,0.996350884437561
544495,Villavicencio,Meta,Colombia,4.07424,-73.4915,2023-03-22 01:41:43,"the evil that men do. russia started a war with ukraine. and in grenada, my cost of living has skyrocketed because of that. those who encourage putin's war are worst than putin. smh","['Russia', 'war', 'UKRAINE', 'Grenada', 'Putin']",980,247,250,0,0,0,0,NEGATIVE,0.9995226860046387
547937,Valledupar,Cesar,Colombia,10.46314,-73.25322,2023-03-22 05:29:21,"hard core rider. snowing, minus 25 and roads icy af. street photography bikes motorcycles canada nft","['street', 'bikes', 'motorcycles', 'Canada', 'NFT']",34,77,123,2,0,2,43,NEGATIVE,0.969376266002655
13228,Rødekro,Region of Southern Denmark,Denmark,55.07076,9.33531,2023-03-01 14:55:08,ukraine prepares for a possible russian offensive. the video shows the unloading of anti-tank mines.,"['Ukraine', 'Russian']",38,41,12257,159,0,159,3,NEGATIVE,0.9944577217102051
13238,Rødekro,Region of Southern Denmark,Denmark,55.07076,9.33531,2023-03-01 14:55:29,the battle of bakhmut continues.,['Bakhmut'],38,41,12245,219,0,219,3,POSITIVE,0.9902278184890747
13516,Rødekro,Region of Southern Denmark,Denmark,55.07076,9.33531,2023-03-01 15:09:21,"at night, russia launched 14 shahed iranian kamikaze drones in ukraine. 11 of them were shot down by the air defense.","['Russia', 'Ukraine']",38,41,12257,66,0,66,3,NEGATIVE,0.988121509552002
13522,Rødekro,Region of Southern Denmark,Denmark,55.07076,9.33531,2023-03-01 15:09:42,"the international criminal court in the hague is investigating russian attacks with missiles and drones on the energy infrastructure in ukraine. this was announced by icc chief prosecutor karim khan, who met with volodymyr zelenskyy in kyiv.","['Russian', 'Ukraine', 'Kyiv']",38,41,12257,135,0,135,3,NEGATIVE,0.6854221820831299
13527,Rødekro,Region of Southern Denmark,Denmark,55.07076,9.33531,2023-03-01 15:10:08,"ukraine the orcs have continued to creep forward at bakhmut - too late, they have realised they shouldve wondered what the ukrainians were doing. they were getting ready to cut the russians off.","['Ukraine', 'Bakhmut']",38,41,12245,142,0,142,3,NEGATIVE,0.998202919960022
