id,city,state,country,lat,lon,date,text,hashtags,following,followers,total_tweets,retweet_count,favorite_count,popularity_score,reach_score,sentiment,sentiment_score
117657,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-14 18:22:58,the ukrainian spam farms... a little background. ukrainerussiawar,"['Ukrainian', 'UkraineRussiaWar']",1599,2109,88693,0,1,1,510,NEGATIVE,0.9849692583084106
119688,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-15 00:03:14,"weapons supplied to ukraine by nato countries have allowed kiev's military to significantly ramp-up attacks on civilian targets in donbass, resulting in the death of 4,500 citizens. blue yellow happy clappers go to hell. ukrainewar ukrainerussianwar ukraineunderattack","['Ukraine', 'NATO', 'UkraineWar', 'UkraineRussianWar', 'UkraineUnderAttack']",1599,2111,88745,1,1,2,512,NEGATIVE,0.9961890578269958
119754,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-15 00:21:27,"@nato weapons supplied to ukraine by nato countries have allowed kiev's military to significantly ramp-up attacks on civilian targets in donbass, resulting in the death of 4,500 citizens. happy christmas for some.","['Ukraine', 'NATO']",1599,2109,88705,1,5,6,510,POSITIVE,0.5133247375488281
125749,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-15 20:28:39,"""@cheburekiman but does putin have a """"baby mincing machine"""" like we were told saddam had? ukrainerussianwar """,['UkraineRussianWar'],1599,2111,88759,0,3,3,512,NEGATIVE,0.9971868395805359
125796,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-15 20:35:45,"@warmonitors weapons supplied to ukraine by nato countries have allowed kiev's military to significantly ramp-up attacks on civilian targets in donbass, resulting in the death of 4,500 citizens. happy christmas for some.","['Ukraine', 'NATO']",1599,2111,88768,0,1,1,512,POSITIVE,0.9097706079483032
126944,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-16 00:24:12,"@charlesmichel @zelenskyyua weapons supplied to ukraine by nato countries have allowed kiev's military to significantly ramp up attacks on civilian targets in donbass, resulting in the death of 4,500 citizens. nice friends you've got..","['Ukraine', 'NATO']",1598,2105,88812,0,0,0,507,POSITIVE,0.9895830154418945
126996,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-16 00:37:28,"@tonykevin this is a good point, we share war porn and cheer on one side or the other as in a video game. like we did in iraq. but the war means millions are suffering, 200+k on both sides have died. we should be horrified. russianukrainianwar",['RussianUkrainianWar'],1598,2106,88814,0,2,2,508,NEGATIVE,0.9728673696517944
127292,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-16 02:14:41,"when the us started wars in muslim countries which killed millions, no one in the west minded. but their war in europe is killing white folks and people are starting to stand up and say, 'no, fck you.' ukrainianarmy ukrainerussianwar","['Europe', 'UkrainianArmy', 'UkraineRussianWar']",1598,2104,88851,0,3,3,506,NEGATIVE,0.7357742786407471
127666,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-16 04:05:14,@thatdayin1992 they could start by searching some of the luxury yachts moored in the mediteranean. ukrainerussiawar,['UkraineRussiaWar'],1598,2105,88811,0,0,0,507,NEGATIVE,0.9859258532524109
141945,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-18 01:00:42,"@kboz3 what will happen to ethnic russians in donbass and crimea, if ukraine and nato emerge victorious from the current conflict? millions will face torture and death.","['Russians', 'Donbass', 'Crimea', 'Ukraine', 'NATO']",1602,2106,88984,0,1,1,504,NEGATIVE,0.9979985356330872
159675,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-20 05:58:25,@maria_avdv @zelenskyyua the ukrainian association of football (uaf) could have its fifa and uefa membership suspended if it does not resolve a row involving allegations of embezzlement and third-party influence. the corruption is without end.,"['Ukrainian', 'FIFA']",1607,2110,89219,0,0,0,503,NEGATIVE,0.9801821708679199
162288,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-20 14:52:06,"but roman abramovich funds israel's illegal settlements. israel is not going to like the 'sanction' one bit. and you know, what israel wants, israel gets. russiaukrainewar","['Abramovich', 'Israel', 'RussiaUkraineWar']",1610,2113,89365,0,0,0,503,NEGATIVE,0.907585859298706
165400,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-20 23:04:18,"@warmonitors somewhere between ukrainian neo-nazis and israeli nazis pretending to be jewish, there's a deep evil staining humanity, and the sooner it is ended, the better this place will be.","['Ukrainian', 'Israeli', 'Nazis']",1610,2113,89376,0,0,0,503,NEGATIVE,0.9699491262435913
169714,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 13:08:55,@thatdayin1992 war criminal zelensky visiting war criminal biden and war criminals in us congress. what a sewer of mass murderers and thugs.,"['Zelensky', 'Biden', 'Congress']",1612,2112,89501,0,0,0,500,NEGATIVE,0.9966302514076233
170519,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 14:24:26,"@thatdayin1992 what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1612,2114,89501,2,7,9,502,NEGATIVE,0.9742032289505005
170639,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 14:34:09,"@kboz3 what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1612,2114,89501,0,0,0,502,NEGATIVE,0.9769970178604126
170644,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 14:34:30,"@warmonitors what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1612,2114,89501,2,3,5,502,NEGATIVE,0.9701281785964966
170670,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 14:36:35,"@cgmeifangzhang what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1612,2114,89513,0,0,0,502,NEGATIVE,0.8551690578460693
170739,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 14:42:14,"@spiritofho what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1612,2114,89513,0,4,4,502,NEGATIVE,0.9725846648216248
171308,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 15:24:34,"@nato what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1612,2114,89513,0,0,0,502,NEGATIVE,0.9917548894882202
171481,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 15:39:35,@kboz3 ukraine and israel are becoming indistinguishable more every day. the very pits of human filth.,"['Ukraine', 'Israel']",1612,2114,89501,0,1,1,502,NEGATIVE,0.990132212638855
173935,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 19:15:10,"@sunriseon7 what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1614,2116,89582,0,0,0,502,NEGATIVE,0.9611535668373108
173956,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 19:15:49,"@runews what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1614,2116,89582,0,0,0,502,NEGATIVE,0.980694055557251
175060,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 20:29:47,"while zelensky and biden hold their circle jerk, civilians from villages in lnr, were drowned in a gasoline tank by ukrainian nazis ukrainerussianwar washingtondc","['Zelensky', 'Biden', 'UkraineRussianWar', 'WashingtonDC']",1613,2117,89628,2,1,3,504,NEGATIVE,0.9995805621147156
175166,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 20:39:31,"@mtmalinen what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1613,2116,89600,0,0,0,503,NEGATIVE,0.9751035571098328
177047,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 22:41:20,"@davidfrum since the feb 17 campaign, the army has killed 4,527 civilians, including 154 children, and injured 4,317, including 274 children. 12,476 houses and 2,516 civilian infrastructure were damaged in the donbas region in deliberate bombing by the military. what a hero.",['Donbas'],1613,2117,89629,0,0,0,504,NEGATIVE,0.9400326609611511
177057,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 22:42:12,"@maxboot since the feb 17 campaign, the army has killed 4,527 civilians, including 154 children, and injured 4,317, including 274 children. 12,476 houses and 2,516 civilian infrastructure were damaged in the donbas region in deliberate bombing by the military. with your weapons.",['Donbas'],1613,2117,89629,0,0,0,504,NEGATIVE,0.9953483939170837
177060,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 22:42:32,"@billkristol since the feb 17 campaign, the army has killed 4,527 civilians, including 154 children, and injured 4,317, including 274 children. 12,476 houses and 2,516 civilian infrastructure were damaged in the donbas region in deliberate bombing by the military. what a hero.",['Donbas'],1613,2117,89629,0,0,0,504,NEGATIVE,0.9277149438858032
177061,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-21 22:42:49,"@chefjoseandres @zelenskyyua @gop @thedemocrats since the feb 17 campaign, the army has killed 4,527 civilians, including 154 children, and injured 4,317, including 274 children. 12,476 houses and 2,516 civilian infrastructure were damaged in the donbas region in deliberate bombing by the military. what a hero.",['Donbas'],1613,2117,89629,0,0,0,504,NEGATIVE,0.8197188973426819
181150,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:22:41,"@warmonitors moscows strategic opponents have tried to break up russia for centuries. russia scares them b/c its because its too big. and if that's not something the west had been able to achieve in all that time, i doubt the chubby soapie star and his senile daddy will do it.",['Russia'],1616,2116,89702,1,2,3,500,NEGATIVE,0.9984591007232666
181250,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:25:34,"@stavridisj moscows strategic opponents have tried to break up russia for centuries. russia scares them b/c its because its too big. and if that's not something the west had been able to achieve in all that time, i doubt the chubby soapie star and his senile daddy will do it.",['Russia'],1616,2116,89702,0,1,1,500,NEGATIVE,0.9986305236816406
181292,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:26:50,"@tendar moscows strategic opponents have tried to break up russia for centuries. russia scares them b/c its because its too big. and if that's not something the west had been able to achieve in all that time, i doubt the chubby soapie star and his senile daddy will do it.",['Russia'],1616,2116,89702,0,0,0,500,NEGATIVE,0.9988282322883606
181303,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:27:08,"@omid9 moscows strategic opponents have tried to break up russia for centuries. russia scares them b/c its because its too big. and if that's not something the west had been able to achieve in all that time, i doubt the chubby soapie star and his senile daddy will do it.",['Russia'],1616,2116,89702,0,0,0,500,NEGATIVE,0.9987958669662476
181306,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:27:20,"@walter_report moscows strategic opponents have tried to break up russia for centuries. russia scares them b/c its because its too big. and if that's not something the west had been able to achieve in all that time, i doubt the chubby soapie star and his senile daddy will do it.",['Russia'],1616,2116,89702,0,1,1,500,NEGATIVE,0.9988996982574463
181325,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:27:58,"@drdenagrayson @zelenskyyua moscows strategic opponents have tried to break up russia for centuries. russia scares them b/c its because its too big. and if that's not something the west had been able to achieve in all that time, i doubt the chubby soapie star and his senile daddy will do it.",['Russia'],1616,2116,89702,0,0,0,500,NEGATIVE,0.999147891998291
181565,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:36:37,"@tendar it took longer than expected, but the nazis finally took washington. ukrainerussianwar ukraine zelinsky ukrainewar","['UkraineRussianWar', 'Ukraine', 'Zelinsky', 'UkraineWar']",1616,2115,89702,1,8,9,499,NEGATIVE,0.7434303164482117
181645,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 01:39:22,"@iuliiamendel ukrainerussianwar ukraine zelinsky ukrainewar it took longer than expected, but the nazis finally took washington.","['UkraineRussianWar', 'Ukraine', 'Zelinsky', 'UkraineWar']",1616,2115,89702,0,0,0,499,POSITIVE,0.7700051665306091
182116,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 02:02:20,"@mgeb @tendar sure, america's proxy war will only cost a couple of hundred thousand ukrainian lives, so why should you worry?",['Ukrainian'],1616,2116,89702,0,0,0,500,NEGATIVE,0.9960759282112122
182171,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 02:05:33,"@abcpolitics what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1616,2115,89702,0,0,0,499,NEGATIVE,0.9843963384628296
182183,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 02:06:08,"@pattymurray @monstercoyliar @zelenskyyua what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1616,2115,89702,0,3,3,499,POSITIVE,0.9147027134895325
182189,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 02:06:23,"@secyellen @monstercoyliar @zelenskyyua what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1616,2115,89702,0,0,0,499,POSITIVE,0.8390970826148987
182192,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 02:06:37,"@cbsnews @monstercoyliar what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1616,2115,89702,0,2,2,499,NEGATIVE,0.9613659381866455
182202,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 02:07:11,"@warinthefuture @dianaryall @zelenskyyua what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1616,2115,89702,0,2,2,499,POSITIVE,0.904165506362915
183119,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 03:06:00,"@islandchild89 @warmonitors sorry, but biden's intention to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1616,2115,89702,0,0,0,499,NEGATIVE,0.9967053532600403
183218,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 03:14:06,"@t_hypocracy i think its important to note too, that zelensky is just getting his cut as the middleman for his acting, everything else goes into us politician's pockets, ukrainian oligarchs on their yachts in the mediterranean and weapons manufacturing company's ceos.",['Ukrainian'],1616,2115,89702,1,0,1,499,NEGATIVE,0.9939649701118469
183244,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 03:15:26,"@t_hypocracy what a can of worms the us has opened. biden's intent to unseat putin and divide russia will end in a whole new world order, led by china and russia. good news for the world, even the west. but first, we must suffer the onslaught of the us's last hurrah. it won't be pretty.","['Biden', 'Putin', 'Russia', 'China']",1616,2115,89702,1,1,2,499,NEGATIVE,0.9921314120292664
183262,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 03:17:08,"@cbsnews i think its important to note too, that zelensky is just getting his cut as the middleman for his acting, everything else goes into us politician's pockets, ukrainian oligarchs on their yachts in the mediterranean and weapons manufacturing company's ceos.",['Ukrainian'],1616,2115,89702,0,0,0,499,NEGATIVE,0.993704617023468
183277,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 03:17:48,"@ukraine66251776 i think its important to note too, that zelensky is just getting his cut as the middleman for his acting, everything else goes into us politician's pockets, ukrainian oligarchs on their yachts in the mediterranean and weapons manufacturing company's ceos.",['Ukrainian'],1616,2115,89702,0,0,0,499,NEGATIVE,0.9906501173973083
183355,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 03:23:55,"@iuliiamendel i think its important to note too, that zelensky is just getting his cut as the middleman for his acting, everything else goes into us politician's pockets, ukrainian oligarchs on their yachts in the mediterranean and weapons manufacturing company's ceos.",['Ukrainian'],1616,2115,89702,0,1,1,499,NEGATIVE,0.9905339479446411
183436,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 03:32:31,"@blackintheempir i think its important to note too, that zelensky is just getting his cut as the middleman for his acting, everything else goes into us politician's pockets, ukrainian oligarchs on their yachts in the mediterranean and weapons manufacturing company's ceos.",['Ukrainian'],1616,2115,89702,0,0,0,499,NEGATIVE,0.9927034378051758
194997,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 19:11:54,"@t_hypocracy @nytimes that's 'democracy.' ukraine zelensky and if everyone will just stop talking about nazis, we can get back to our adoration of the saviour of everything.","['Ukraine', 'Zelensky']",1616,2115,89742,0,0,0,499,NEGATIVE,0.9840335845947266
195076,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 19:17:44,"@eliellington @dailyloud that's 'democracy.' ukraine zelensky and if everyone will just stop talking about nazis, we can get back to our adoration of the saviour of everything.","['Ukraine', 'Zelensky']",1616,2115,89742,0,0,0,499,NEGATIVE,0.8830732107162476
195150,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 19:23:43,"@cheburekiman that's 'democracy.' ukraine zelensky and if everyone will just stop talking about nazis, we can get back to our adoration of the saviour of everything.","['Ukraine', 'Zelensky']",1616,2115,89742,0,2,2,499,NEGATIVE,0.7419682145118713
195264,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 19:31:43,"that's 'democracy.' ukraine zelensky and if everyone will just stop talking about nazis, we can get back to our adoration of the saviour of everything.","['Ukraine', 'Zelensky']",1616,2116,89752,0,0,0,500,POSITIVE,0.9282258152961731
195270,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 19:32:18,"@garlandnixon that's 'democracy.' ukraine zelensky and if everyone will just stop talking about nazis, we can get back to our adoration of the saviour of everything.","['Ukraine', 'Zelensky']",1616,2116,89752,0,0,0,500,NEGATIVE,0.7265119552612305
197298,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 22:27:50,@cheburekiman its pop culture. marketing a chubby little actor as the second coming is hugely popular. most people do not invest much in thinking. zelensky zelenskyspeech,"['Zelensky', 'ZelenskySpeech']",1617,2117,89806,0,5,5,500,NEGATIVE,0.9112567901611328
198010,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-22 23:40:14,"23 million soviets lost their lives fighting nazis ; still are fighting. the us sat back ; profited from the war, and still is. the scourge of nazism should be wiped from the face of the earth, not gifted weapons and billion$$$. ukrainerussianwar ukraine zelinsky ukrainewar","['UkraineRussianWar', 'Ukraine', 'Zelinsky', 'UkraineWar']",1617,2116,89808,0,3,3,499,NEGATIVE,0.9966681599617004
209904,West Coast,Tasmania,Australia,-42.45246,145.52264,2022-12-23 21:51:38,"as ice falls from the sky in vancouver, canada is a petrostate wasting billions ; subsidizing pipelines to make climate crisis even worse. bcstorm","['Vancouver', 'Canada', 'PetroState', 'BCStorm']",3059,3044,24240,0,4,4,0,NEGATIVE,0.9993854761123657
217694,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-24 19:25:39,@prasadgc my thoughts today are with the ukrainian orthodox catholics unable to celebrate christmas under the brutal oppression of their nazi oppressors.,"['Ukrainian', 'Christmas', 'Nazi']",1618,2117,90013,0,0,0,499,NEGATIVE,0.9268547296524048
217712,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-24 19:28:22,@thatdayin1992 my thoughts today are with the ukrainian orthodox catholics unable to celebrate christmas under the brutal oppression of their nazi oppressors.,"['Ukrainian', 'Christmas', 'Nazi']",1618,2117,90013,2,11,13,499,NEGATIVE,0.8945868611335754
217749,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-24 19:33:02,@kboz3 @redarmy60 my thoughts today are with the ukrainian orthodox catholics unable to celebrate christmas under the brutal oppression of their nazi oppressors.,"['Ukrainian', 'Christmas', 'Nazi']",1618,2117,90013,0,0,0,499,NEGATIVE,0.9640832543373108
219363,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-12-25 00:11:23,"trailer (just 3 mins) showing evidence of how the us govt, esp biden, overthrew ukraine's elected govt in 2014, installed the neo-nazis and set them up for the attack on russia. ukrainerussianwar ukraine zelinsky ukrainewar","['Ukraine', 'UkraineRussianWar', 'Ukraine', 'Zelinsky', 'UkraineWar']",1621,2121,90108,0,0,0,500,NEGATIVE,0.9908090829849243
