id,city,state,country,lat,lon,date,text,hashtags,following,followers,total_tweets,retweet_count,favorite_count,popularity_score,reach_score,sentiment,sentiment_score
21399,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-03 03:17:46,"@cheburekiman among the atrocious cost to humans on both sides, we always forget about the animals, domestic, farm and wild, who must also live in terror and suffer horribly. ukrainerussiawar",['UkraineRussiaWar'],1469,2012,82456,0,1,1,543,NEGATIVE,0.980512261390686
22661,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-03 08:16:40,"@jsuprenant1 @spiritofho the uys is bankrupt, headed down the toilet ; would like to take us all w/ them. us weapons falling on russian soil would do just that. do they think putin is bluffing? they said that on feb 24 too, when he pushed nato back from russian borders. ukrainerussianwar",['UkraineRussianWar'],1471,2016,82499,0,0,0,545,NEGATIVE,0.9996337890625
31988,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-03 23:17:50,"@irenalenard ernst ; young put ukraine among the three most-corrupt nations from 43 surveyed, home of human trafficking, child sex trade and illegal arms dealing. but what else did people think nazis do? ukrainerussiawar","['Ukraine', 'UkraineRussiaWar']",1472,2014,82540,1,1,2,542,NEGATIVE,0.9885071516036987
32103,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-03 23:34:43,@billybaldwin ukraine is not allowed to make peace or even negotiate while there's still $$$ to be made. the us just went through a lot of trouble to blow up nordstream to keep ukrainians on the conveyor belt to hell. why would they stop now? ukrainerussiawar,"['Ukraine', 'Nordstream', 'UkraineRussiaWar']",1472,2014,82540,0,0,0,542,NEGATIVE,0.9991657733917236
32107,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-03 23:35:04,@verambergen ukraine is not allowed to make peace or even negotiate while there's still $$$ to be made. the us just went through a lot of trouble to blow up nordstream to keep ukrainians on the conveyor belt to hell. why would they stop now? ukrainerussiawar,"['Ukraine', 'Nordstream', 'UkraineRussiaWar']",1472,2014,82540,0,0,0,542,NEGATIVE,0.9992775321006775
32109,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-03 23:35:19,@dmytrokuleba ukraine is not allowed to make peace or even negotiate while there's still $$$ to be made. the us just went through a lot of trouble to blow up nordstream to keep ukrainians on the conveyor belt to hell. why would they stop now? ukrainerussiawar,"['Ukraine', 'Nordstream', 'UkraineRussiaWar']",1472,2014,82540,0,1,1,542,NEGATIVE,0.9992693066596985
33145,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-04 02:04:22,ten million nazi/us bots collectively sh*tting themselves is the funniest thing i've seen all year. ukrainerussiawar nafo nafoexpansion ukrainewar,"['UkraineRussiaWar', 'NAFO', 'NAFOexpansion', 'UkraineWar']",1473,2014,82577,1,2,3,541,POSITIVE,0.9937428832054138
33761,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-04 03:55:48,@blackintheempir i have to say i've been appalled by the western trolls cheering the war on and applauding the carnage and horror like they're playing a video game. disgusting. ukrainerussiawar,['UkraineRussiaWar'],1472,2015,82577,0,2,2,543,NEGATIVE,0.9945136308670044
34015,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-04 04:35:36,@dmytrokuleba may i ask what you are doing with all the widows and orphans ukraine is creating?,['Ukraine'],1473,2014,82577,0,0,0,541,NEGATIVE,0.9900087118148804
41837,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-04 19:44:45,"@alexkokcharov so now the russians are ku klux klan? fck me, can this get any stupider?",['russians'],1472,2014,82675,0,0,0,542,NEGATIVE,0.9986388087272644
43943,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-05 00:18:23,perfect response to @kasparov63 and all the western trolls urging on this war and the killing and suffering. ukrainerussiawar ukrainewar ukraine ukraine,"['UkraineRussiaWar', 'UkraineWar', 'Ukraine️', 'Ukraine️']",1475,2013,82712,0,1,1,538,POSITIVE,0.9741908311843872
44194,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-05 01:21:11,"why is the usa so obsessed with keeping the war in ukraine going as long as possible? i dunno, its a mystery lol. ukrainerussiawar ukrainewar","['Ukraine', 'UkraineRussiaWar', 'UkraineWar']",1475,2013,82711,1,0,1,538,NEGATIVE,0.996204674243927
52056,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-05 20:36:47,@cheburekiman the blue/yellow happy clappers cheering on the war like its a video game are only killing more ukrainians ukrainerussiawar disgusting. ukrainerussianwar,"['Ukrainians', 'UkraineRussiaWar', 'UkraineRussianWar']",1475,2011,82790,0,1,1,536,NEGATIVE,0.9976016879081726
52789,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-05 22:24:10,"@leckie_cameron @marykostakidis @warinthefuture @smh blue/yellow happy clapper urging this war on like its a video game are only killing more ukrainians. maybe in the interest of balance, the @smh should run a reply from ritter. ukrainerussianwar","['ukrainians', 'UkraineRussianWar']",1475,2011,82790,1,0,1,536,NEGATIVE,0.9982815980911255
52874,East Side,Northern Territory,Australia,-23.69195,133.8932,2022-10-05 22:41:34,@pablomosienko @ap one fucking radioactive atom lands on nato territory and you will learn what not belonging to russia looks like.,['NATO'],2756,3439,62768,0,0,0,683,NEGATIVE,0.9972726702690125
53555,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 01:09:56,"@blackintheempir indeed. blue/yellow happy clappers urging this war on like it's a video game are only killing more ukrainians. it's big business for the war entrepreneurs, and the maggot media, but at the cost of 1000s of innocent lives.",['ukrainians'],1477,2011,82849,0,0,0,534,NEGATIVE,0.9932291507720947
53559,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 01:11:12,"@danielhurstbne @amyremeikis blue/yellow happy clappers urging this war on like it's a video game are only killing more ukrainians. it's big business for the war entrepreneurs and the maggot media, but at the cost of 1000s of innocent lives.",['ukrainians'],1477,2011,82849,0,0,0,534,NEGATIVE,0.9914686679840088
53889,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 02:30:47,"@stebowen9 23 million russians died fighting the nazis while the us sat back for 3 yrs and made money from the war. nothing has changed, really. ukrainerussianwar",['UkraineRussianWar'],1478,2013,82849,0,0,0,535,NEGATIVE,0.9932010769844055
60550,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 18:10:37,"@ramy_sawma i have a question. zelensky has just purchased his latest $8 mill property ; ukrainian 'refugees' driving round eu in maseratis r raising an eyebrow. apart from the vast profit$, does anyone believe uke has any other reason to be fighting biden's russiaukrainewar ?","['zelensky', 'Ukrainian', 'RussiaUkraineWar']",1478,2014,82927,1,2,3,536,NEGATIVE,0.9943483471870422
60816,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 18:38:03,"@jasinskm i have a question. zelensky has just purchased his latest $8 mill property ; ukrainian 'refugees' driving round eu in maseratis r raising an eyebrow. apart from the vast profit$, does anyone believe uke has any other reason to be fighting biden's russiaukrainewar ?","['zelensky', 'Ukrainian', 'RussiaUkraineWar']",1478,2014,82927,0,0,0,536,NEGATIVE,0.9950931072235107
60843,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 18:40:51,"@irenalenard i have a question. zelensky has just purchased his latest $8 mill property ; ukrainian 'refugees' driving round eu in maseratis r raising an eyebrow. apart from the vast profit$, does anyone believe uke has any other reason to be fighting biden's russiaukrainewar ?","['zelensky', 'Ukrainian', 'RussiaUkraineWar']",1478,2014,82927,0,1,1,536,NEGATIVE,0.9943670630455017
60855,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 18:42:26,"@kboz3 i have a question. zelensky has just purchased his latest $8 mill property ; ukrainian 'refugees' driving round eu in maseratis r raising an eyebrow. apart from the vast profit$, does anyone believe uke has any other reason to be fighting biden's russiaukrainewar ?","['zelensky', 'Ukrainian', 'RussiaUkraineWar']",1478,2014,82927,1,1,2,536,NEGATIVE,0.9937286376953125
60861,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 18:42:54,"@garlandnixon i have a question. zelensky has just purchased his latest $8 mill property ; ukrainian 'refugees' driving round eu in maseratis r raising an eyebrow. apart from the vast profit$, does anyone believe uke has any other reason to be fighting biden's russiaukrainewar ?","['zelensky', 'Ukrainian', 'RussiaUkraineWar']",1478,2014,82927,0,0,0,536,NEGATIVE,0.9940541386604309
60990,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 18:53:54,"@sarcasmstardust @ralphscenic i have a question. zelensky has just purchased his latest $8 mill property ; ukrainian 'refugees' driving round eu in maseratis r raising an eyebrow. apart from the vast profit$, does anyone believe uke has any other reason to be fighting biden's russiaukrainewar ?","['zelensky', 'Ukrainian', 'RussiaUkraineWar']",1478,2014,82927,2,2,4,536,NEGATIVE,0.9953272342681885
61106,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 19:06:30,"@marksleboda1 @ralphscenic i have a question. zelensky has just purchased his latest mansion ; ukrainian 'refugees' driving round eu in maseratis r raising an eyebrow. apart from the vast profit$, does anyone believe uke has any other reason to be fighting biden's russiaukrainewar ?","['zelensky', 'Ukrainian', 'RussiaUkraineWar']",1478,2014,82927,1,1,2,536,NEGATIVE,0.9920982122421265
61484,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-06 19:54:02,"@warinthefuture @patdonahoearmy @maxboot zelensky has no power, he must obey his masters in the pentagon. he's a mediocre soapie star who the us purchased to further their desperate efforts to maintain world domination. but he's in way too deep, playing a tin pot nazi dictator on the brink of a nuclear armageddon.",['Zelensky'],1478,2014,82906,1,1,2,536,NEGATIVE,0.9994258880615234
63230,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-07 00:40:22,"@sosocialism of course not, but they're quite happy for ukrainians to die for biden's proxy war.",['Ukrainians'],1478,2014,82971,0,0,0,536,POSITIVE,0.9998037219047546
72988,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-07 20:36:10,@trevorp42055694 @hunt_prof no doubt there will be a new world order - and peace - but first we have to suffer the death throes of the us/nato reign of domination and terror. ukraine,['Ukraine'],1477,2014,83005,0,0,0,537,NEGATIVE,0.9887231588363647
74599,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 00:53:36,@sosocialism itsits those that have a palestinian and a ukrainian flag in their avatar that make me laugh. so many people have no idea what's going on. ukraine,['Ukraine'],1481,2017,83110,0,0,0,536,NEGATIVE,0.8102537989616394
78718,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 08:20:26,"@kyivindependent this is a terrifying escalation, the pentagon has gone too far this time. most people don't mind that the us uses ukrainians to fight and die for them. but when the threat is more global, that tide will turn.",['Ukrainians'],1482,2017,83177,0,2,2,535,NEGATIVE,0.9782538414001465
78901,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 08:32:44,"i have to say its appalling to see all the blue/yellow happy clappers urging on this war like its a video game and gleefully sharing the war porn. instead of peace, u want titillation, and that will only cost 1000s more lives. ukrainerussiawar kerch russia","['UkraineRussiaWar', 'Kerch', 'Russia']",1482,2018,83183,0,0,0,536,NEGATIVE,0.9922785758972168
87566,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 19:51:07,"@ramy_sawma while zelensky distracts the world, israel has announced its readiness for war with lebanon, as the ongoing us-mediated maritime border demarcation talks head towards a dead end. ukrainerussia israelicrimes russianukrainianwar","['Zelensky', 'UkraineRussia', 'IsraeliCrimes', 'RussianUkrainianWar']",1489,2015,83353,0,1,1,526,NEGATIVE,0.9897724986076355
87728,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 20:01:58,@cheburekiman i find it sad so many blue/yellow happy clappers celebrating more death. a terrorist bombing which killed civilians and they all cheer? that's fcked up.russianukrainianwar,['RussianUkrainianWar'],1489,2015,83353,0,1,1,526,NEGATIVE,0.9911774396896362
87849,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 20:11:26,"ffs., how many of these trolls has the pentagon dumped on social media? i must block 50 a day. if you're that desperate to control the narrative, it only looks like your narrative is a lie. lol ukrainerussiaconflict nafo russianukrainianwar","['UkraineRussiaConflict', 'NAFO', 'RussianUkrainianWar']",1489,2015,83353,2,1,3,526,NEGATIVE,0.9996070265769958
88007,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 20:27:24,its been 70 years and westerners are still falling for the same bullsht. ukrainerussianwar ukrainerussiaconflict ukrainewarnews,"['UkraineRussianWar', 'UkraineRussiaConflict', 'UkraineWarNews']",1489,2015,83355,0,0,0,526,NEGATIVE,0.9872912764549255
89406,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-08 23:35:28,@irenalenard and daddy's running out of toys to give the ukrainian s too.,['Ukrainian'],1489,2015,83347,0,1,1,526,NEGATIVE,0.9985248446464539
89725,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 00:37:42,"@shanksponi that is quite a point. we cheer on the death and war porn on social media, most having no idea of the politics ... we've become ghouls, where's the humanity? ukrainerussiawar",['UkraineRussiaWar'],1489,2017,83410,0,0,0,528,POSITIVE,0.9836861491203308
90413,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 02:48:54,@danrather all the climate change experts of social media who became epidemiology experts in the pandemic have now become military strategists predicting russia's demise. hysterical. ukrainerussiawar,['UkraineRussiaWar'],1489,2017,83410,1,3,4,528,NEGATIVE,0.9740580916404724
90424,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 02:51:05,"how to make 50,000 nafo cry using just one image? ukrainewar","['NAFO', 'UkraineWar']",1489,2017,83410,2,0,2,528,NEGATIVE,0.9983484745025635
90798,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 04:06:36,ukrainerussiawar i don't know how to say it more simply. nazis are not good people. ukrainewar ukrainianarmy ukrainerussiaconflict,"['UkraineRussiaWar', 'UkraineWar', 'UkrainianArmy', 'UkraineRussiaConflict']",1489,2017,83410,0,0,0,528,NEGATIVE,0.9996218681335449
98861,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 19:12:29,"general valery zaluzhny, commander-in-chief of ukraines armed forces wearing a swastika bracelet. putin vowed to denazify the country. us/nato wants a nazi europe. ukrainewar ukrainerussianwar russiaukrainewar","['UkraineWar', 'UkraineRussianWar', 'RussiaUkraineWar']",1487,2017,83493,0,1,1,530,NEGATIVE,0.9776431918144226
99084,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 19:35:54,"@tracikay034 @patrondsns snake island, footage from video games etc.. fact checkers gave up on the huge amount of fake ukrainian news. what makes you think this is not more propaganda? it's cnn after all. did they find the wmds yet?",['Ukrainian'],1487,2018,83487,0,0,0,531,NEGATIVE,0.9973028898239136
99682,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 20:47:41,@jasinskm its a pity no western msm will report this. they keep us in te dark and feed us shit like we are mushrooms (and so many blue/yellow happy clappers in the west are.) ukrainerussianwar,['UkraineRussianWar'],1487,2017,83493,0,1,1,530,NEGATIVE,0.9670569896697998
99829,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 21:06:03,@davemilbo people are only ready to sacrifice so much for ukraine before they realize their leaders dont care about them and they've been lied to again. ukrainerussianwar,['UkraineRussianWar'],1487,2017,83493,0,0,0,530,NEGATIVE,0.9927366971969604
99872,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 21:11:49,"a bill approved by the verkhovna rada will finally finish off freedom of speech in ukraine. ukrainerussianwar it grants govt agencies authority to block internet without any court proceedings, and revoke licenses from broadcast and print media solely on the basis of complaints.",['UkraineRussianWar'],1487,2017,83493,0,2,2,530,NEGATIVE,0.933400571346283
100651,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-09 23:19:16,"@blumo0n @ecasticf @jasinskm in 2014, ukraine 's azov battalion was sent to odessa. they sealed off the union building and burned everyone inside alive. did the same to a whole village. 8 years of such attrocities, they celebrate their liberation. did you have a point to make?",['Ukraine'],1487,2017,83490,1,0,1,530,POSITIVE,0.9241209626197815
100930,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 00:13:11,"@cheburekiman the first step in creating the ukrainerussiaconflict was the deletion of ukrainian history, like the oliver stone documentary and the azov atrocities in donbas, odessa, lurhansk etc. its important for those who ask, 'but how do i know that is true?' find no answers. pure orwell","['UkraineRussiaConflict', 'Ukrainian']",1491,2017,83537,0,2,2,526,NEGATIVE,0.9994680285453796
101127,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 00:44:41,"""@cheburekiman basically, people will believe you if you tell them what they want to hear. factor in our innate racism - islamophobia, russophobia, sinophobia etc, and you can make them believe anything at all. did you know saddam had a """"baby-mincing machine""""? ukraine""",['ukraine'],1490,2018,83531,0,0,0,528,POSITIVE,0.5525612235069275
101211,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 01:01:40,"@narrative_hole the first step in creating the ukrainerussiaconflict was the deletion of ukrainian history like the oliver stone documentary and the azov atrocities in donbas, odesa, luhansk etc. it's important for those who ask 'but how do i know that is true?' to find no answers. pure orwell","['UkraineRussiaConflict', 'Ukrainian']",1491,2017,83537,0,0,0,526,NEGATIVE,0.999559223651886
101264,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 01:11:09,"some nafo comments are just so stupid, i give them a 'pity like' b/c obvs no one else loves them. ukraine","['NAFO', 'Ukraine']",1490,2018,83531,0,0,0,528,NEGATIVE,0.99977046251297
103409,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 06:27:10,"@cheburekiman didn't there used to be, before feb of this year, a twitter algorithm that picked up disinformation and blocked the user? ukraine",['ukraine'],1492,2018,83552,0,0,0,526,NEGATIVE,0.9993433356285095
104790,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 07:10:14,"@mattimaasikas this could also have been a scene in donbas for the past 8 years, except nobody cared then. kyiv ukrainerussiawar","['Kyiv', 'UkraineRussiaWar']",1492,2018,83570,0,1,1,526,NEGATIVE,0.989701509475708
104803,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 07:10:31,"@iaponomarenko this could also have been a scene in donbas for the past 8 years, except nobody cared then. kyiv ukrainerussiawar","['Kyiv', 'UkraineRussiaWar']",1492,2018,83570,0,1,1,526,NEGATIVE,0.9892632365226746
104817,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 07:10:50,"this could also have been a scene in donbas for the past 8 years, except nobody cared then. kyiv ukrainerussiawar","['Kyiv', 'UkraineRussiaWar']",1492,2018,83570,0,0,0,526,NEGATIVE,0.9878551363945007
104979,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 07:15:43,"@kboz3 still early stages in the investigation but the story seems to be the drivers were commissioned to transport the fertiliser, unaware they were rigged and exploded by ukrainians when they were in the right position.",['ukrainians'],1492,2018,83580,0,1,1,526,NEGATIVE,0.9976068735122681
105535,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 07:31:41,"@cheburekiman they seek him here, they seek him there. is he in heaven or is he in hell? that damned elusive pimpernel. ukrainerussiawar",['UkraineRussiaWar'],1492,2018,83576,0,1,1,526,NEGATIVE,0.9797285199165344
108477,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:03:20,"@stiofainr @polarbear2645 @wheelho13146716 @partisangirl ukraine continues to fire rockets at civilians, schools, bus depots and residential buildings in donetsk your hypocrisy stinks.","['Ukraine', 'Donetsk']",1493,2016,83630,0,0,0,523,NEGATIVE,0.9989452958106995
108579,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:06:40,zelensky is losing control of his nazis lol,['Zelensky'],1494,2017,83631,0,0,0,523,NEGATIVE,0.9996955394744873
108590,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:06:57,@jasinskm @angelas43786390 @kimdotcom zelensky is losing control of his nazis lol,['Zelensky'],1494,2017,83631,0,0,0,523,NEGATIVE,0.9997530579566956
109531,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:40:56,"@earlyonemornin @partisangirl such a liar! lol ukraine continues to fire rockets at civilians, schools, bus depots and residential buildings in donetsk","['Ukraine', 'Donetsk']",1498,2017,83666,0,0,0,519,NEGATIVE,0.9986119270324707
109671,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:46:31,"@ramy_sawma since the internet and communications are out in ukraine, he must have a very good web dongle.",['ukraine'],1494,2017,83647,0,1,1,523,POSITIVE,0.9991311430931091
109780,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:51:11,"@usembassykyiv @monstercoyliar sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, you will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukraine","['ukraine', 'Ukraine']",1494,2017,83648,0,0,0,523,NEGATIVE,0.9950665235519409
109804,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:52:06,"@iaponomarenko sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, you will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukraine","['ukraine', 'Ukraine']",1494,2017,83648,0,0,0,523,NEGATIVE,0.988731861114502
109808,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:52:27,"@kyivindependent sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, you will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukraine","['ukraine', 'Ukraine']",1494,2017,83648,0,0,0,523,NEGATIVE,0.990822434425354
109821,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:53:02,"@jacksonhinklle sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, they will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukraine","['ukraine', 'Ukraine']",1494,2017,83648,0,1,1,523,NEGATIVE,0.9895963072776794
109836,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:53:44,"@stephenking sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, they will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukrainerussiawar","['ukraine', 'UkraineRussiaWar']",1494,2017,83648,0,0,0,523,NEGATIVE,0.9899424314498901
109841,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 09:53:59,"@dkaleniuk sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, they will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukraine","['ukraine', 'Ukraine']",1494,2017,83648,0,0,0,523,NEGATIVE,0.9897860288619995
110093,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 10:03:32,"sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, they will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukrainewar","['ukraine', 'UkraineWar']",1498,2018,83670,2,2,4,520,NEGATIVE,0.9919586181640625
110334,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 10:12:30,"@zelenskaua sometimes, when you launch a terrorist attack which kills civilians, like say, kerch bridge, they will slap you back. very hard. luckily ukraine is not iraq and russia is not the us. ukraine","['ukraine', 'Ukraine']",1498,2017,83666,0,0,0,519,NEGATIVE,0.990443766117096
111386,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 10:51:00,"@throwinmywallet @j_parus of course you don't want to see a stadium full of ukrainians doing the hitler salute, it would absolutely ruin your prejudice if you knew something. lol",['Ukrainians'],1498,2018,83670,0,0,0,520,NEGATIVE,0.9982677698135376
126903,Potts Point,New South Wales,Australia,-33.86701,151.22586,2022-10-10 23:19:10,@amigoesverdad @jdfcreeper1234 @j_parus thanks for sharing. shame on those who try to paper over the suffering of donbas by ukraine's neo-nazis. war is filth ; so are those online cheering it on like its a video game. ukrainerussiawar ukrainerussiaconflict,"['Donbas', 'ukraine', 'UkraineRussiaWar', 'UkraineRussiaConflict']",1499,2018,83708,0,0,0,519,NEGATIVE,0.9908730983734131
